nom_mun
Eugenópolis
Extrema
Fama
Faria Lemos
Felixlândia
Fernandes Tourinho
Florestal
Formiga
Fortaleza de Minas
Fortuna de Minas
Frutal
Goianá
Gonçalves
Grupiara
Guapé
Guaranésia
Guarani
Guarará
Guarda-Mor
Guidoval
Guimarânia
Guiricema
Gurinhatã
Heliodora
Iapu
Ibertioga
Ibiá
Ibiraci
Ibitiúra de Minas
Ibituruna
Igaratinga
Iguatama
Ijaci
Ilicínea
Inconfidentes
Indianópolis
Ingaí
Inimutaba
Ipanema
Ipiaçu
Ipuiúna
Iraí de Minas
Itabirinha
Itaguara
Itamarati de Minas
Itamogi
Itamonte
Itanhomi
Itapagipe
Itapecerica
Itatiaiuçu
Itaú de Minas
Itaúna
Itueta
Itumirim
Itutinga
Jacuí
Jacutinga
Japaraíba
Jesuânia
João Pinheiro
Juramento
Juruaia
Lagamar
Lagoa Dourada
Lagoa Formosa
Lagoa Grande
Lajinha
Lambari
Laranjal
Lavras
Leandro Ferreira
Liberdade
Lima Duarte
Luminárias
Luz
Machado
Madre de Deus de Minas
Manhuaçu
Manhumirim
Mantena
Maravilhas
Maria da Fé
Maripá de Minas
Marmelópolis
Martinho Campos
Martins Soares
Matipó
Matutina
Medeiros
Mendes Pimentel
Mercês
Miradouro
Miraí
Moeda
Moema
Monsenhor Paulo
Monte Alegre de Minas
Monte Belo
Monte Carmelo
Monte Santo de Minas
Monte Sião
Morada Nova de Minas
Muzambinho
Natalândia
Natércia
Nazareno
Nepomuceno
Nova Ponte
Nova Resende
Olaria
Oliveira
Oliveira Fortes
Onça de Pitangui
Oratórios
Ouro Branco
Ouro Fino
Paineiras
Pains
Paiva
Palma
Papagaios
Paraguaçu
Paraisópolis
Passa Tempo
Passa Vinte
Patos de Minas
Patrocínio
Patrocínio do Muriaé
Paula Cândido
Pedra do Indaiá
Pedralva
Pedrinópolis
Pedro Teixeira
Pequeri
Pequi
Perdigão
Perdizes
Perdões
Piau
Piedade de Caratinga
Piedade do Rio Grande
Pimenta
Piracema
Piranguçu
Piranguinho
Pirapetinga
Piraúba
Pitangui
Piumhi
Poço Fundo
Pocrane
Pouso Alegre
Pouso Alto
Prados
Prata
Pratápolis
Pratinha
Presidente Olegário
Alto Jequitibá
Quartel Geral
Queluzito
Raul Soares
Reduto
Resende Costa
Resplendor
Ressaquinha
Ribeirão Vermelho
Rio Casca
Rio Manso
Rio Paranaíba
Rio Pomba
Ritápolis
Rochedo de Minas
Rodeiro
Romaria
Rosário da Limeira
Sacramento
Santa Bárbara do Monte Verde
Santa Bárbara do Tugúrio
Santa Juliana
Santana da Vargem
Santana de Cataguases
Santana do Garambéu
Santana do Manhuaçu
Santa Rita de Caldas
Santa Rita de Jacutinga
Santa Rita de Minas
Santa Rita de Ibitipoca
Santa Rita do Itueto
Santa Rita do Sapucaí
Santa Rosa da Serra
Santa Vitória
Santo Antônio do Amparo
Santo Antônio do Aventureiro
Santo Antônio do Grama
Santo Antônio do Monte
Santo Hipólito
São Bento Abade
São Domingos do Prata
São Francisco de Paula
São Francisco de Sales
São Francisco do Glória
São Geraldo
São Geraldo do Baixio
São Gonçalo do Abaeté
São Gonçalo do Pará
São Gonçalo do Sapucaí
São Gotardo
São João da Mata
São João do Manhuaçu
São João do Oriente
São João Nepomuceno
São José da Barra
São José da Varginha
São José do Alegre
São José do Goiabal
São Miguel do Anta
São Pedro da União
São Pedro dos Ferros
São Roque de Minas
São Sebastião da Bela Vista
São Sebastião da Vargem Alegre
São Sebastião do Oeste
São Sebastião do Paraíso
São Sebastião do Rio Verde
São Tiago
São Tomás de Aquino
São Tomé das Letras
Sapucaí-Mirim
Sem-Peixe
Senador Cortes
Senador Firmino
Senador José Bento
Senhora de Oliveira
Seritinga
Serra da Saudade
Serra do Salitre
Serrania
Silveirânia
Silvianópolis
Sobrália
Soledade de Minas
Tabuleiro
Taparuba
Tapira
Tapiraí
Tarumirim
Teixeiras
Tiradentes
Tiros
Tocantins
Tocos do Moji
Toledo
Tombos
Três Pontas
Tumiritinga
Turvolândia
Unaí
União de Minas
Vargem Bonita
Vazante
Veríssimo
Vieiras
Virgínia
Visconde do Rio Branco
Wenceslau Braz
